cell_id,intent,archetype,occasion,occasion_archetype,season,gender,formality,time,sample_profile_id
c_01723,occasion_recommendation,natural,festival,festive,winter,female,smart_casual,flexible,p_015_natural_female
c_01724,occasion_recommendation,natural,diwali,festive,autumn,male,ceremonial,evening,p_014_natural_male
c_01725,occasion_recommendation,natural,diwali,festive,autumn,female,ceremonial,evening,p_015_natural_female
c_01726,occasion_recommendation,natural,holiday_gathering,festive,winter,male,smart_casual,evening,p_014_natural_male
c_01727,occasion_recommendation,natural,holiday_gathering,festive,winter,female,smart_casual,evening,p_015_natural_female
c_01728,occasion_recommendation,natural,beach_day,beach_vacation,spring,male,casual,daytime,p_014_natural_male
c_01729,occasion_recommendation,natural,beach_day,beach_vacation,spring,female,casual,daytime,p_015_natural_female
c_01730,occasion_recommendation,natural,beach_day,beach_vacation,summer,male,casual,daytime,p_014_natural_male
c_01731,occasion_recommendation,natural,beach_day,beach_vacation,summer,female,casual,daytime,p_015_natural_female
c_01732,occasion_recommendation,natural,vacation_dinner,beach_vacation,spring,male,smart_casual,evening,p_014_natural_male
c_01733,occasion_recommendation,natural,vacation_dinner,beach_vacation,spring,female,smart_casual,evening,p_015_natural_female
c_01734,occasion_recommendation,natural,vacation_dinner,beach_vacation,summer,male,smart_casual,evening,p_014_natural_male
c_01735,occasion_recommendation,natural,vacation_dinner,beach_vacation,summer,female,smart_casual,evening,p_015_natural_female
c_01736,occasion_recommendation,natural,travel_day,beach_vacation,spring,male,casual,flexible,p_014_natural_male
c_01737,occasion_recommendation,natural,travel_day,beach_vacation,spring,female,casual,flexible,p_015_natural_female
c_01738,occasion_recommendation,natural,travel_day,beach_vacation,summer,male,casual,flexible,p_014_natural_male
c_01739,occasion_recommendation,natural,travel_day,beach_vacation,summer,female,casual,flexible,p_015_natural_female
c_01740,occasion_recommendation,natural,travel_day,beach_vacation,autumn,male,casual,flexible,p_014_natural_male
c_01741,occasion_recommendation,natural,travel_day,beach_vacation,autumn,female,casual,flexible,p_015_natural_female
c_01742,occasion_recommendation,natural,travel_day,beach_vacation,winter,male,casual,flexible,p_014_natural_male
c_01743,occasion_recommendation,natural,travel_day,beach_vacation,winter,female,casual,flexible,p_015_natural_female
c_01744,occasion_recommendation,natural,first_date,dating,spring,male,smart_casual,evening,p_014_natural_male
c_01745,occasion_recommendation,natural,first_date,dating,spring,female,smart_casual,evening,p_015_natural_female
c_01746,occasion_recommendation,natural,first_date,dating,summer,male,smart_casual,evening,p_014_natural_male
c_01747,occasion_recommendation,natural,first_date,dating,summer,female,smart_casual,evening,p_015_natural_female
c_01748,occasion_recommendation,natural,first_date,dating,autumn,male,smart_casual,evening,p_014_natural_male
c_01749,occasion_recommendation,natural,first_date,dating,autumn,female,smart_casual,evening,p_015_natural_female
c_01750,occasion_recommendation,natural,first_date,dating,winter,male,smart_casual,evening,p_014_natural_male
c_01751,occasion_recommendation,natural,first_date,dating,winter,female,smart_casual,evening,p_015_natural_female
c_01752,occasion_recommendation,natural,date_night,dating,spring,male,smart_casual,evening,p_014_natural_male
c_01753,occasion_recommendation,natural,date_night,dating,spring,female,smart_casual,evening,p_015_natural_female
c_01754,occasion_recommendation,natural,date_night,dating,summer,male,smart_casual,evening,p_014_natural_male
c_01755,occasion_recommendation,natural,date_night,dating,summer,female,smart_casual,evening,p_015_natural_female
c_01756,occasion_recommendation,natural,date_night,dating,autumn,male,smart_casual,evening,p_014_natural_male
c_01757,occasion_recommendation,natural,date_night,dating,autumn,female,smart_casual,evening,p_015_natural_female
c_01758,occasion_recommendation,natural,date_night,dating,winter,male,smart_casual,evening,p_014_natural_male
c_01759,occasion_recommendation,natural,date_night,dating,winter,female,smart_casual,evening,p_015_natural_female
c_01760,occasion_recommendation,natural,anniversary_dinner,dating,spring,male,semi_formal,evening,p_014_natural_male
c_01761,occasion_recommendation,natural,anniversary_dinner,dating,spring,female,semi_formal,evening,p_015_natural_female
c_01762,occasion_recommendation,natural,anniversary_dinner,dating,summer,male,semi_formal,evening,p_014_natural_male
c_01763,occasion_recommendation,natural,anniversary_dinner,dating,summer,female,semi_formal,evening,p_015_natural_female
c_01764,occasion_recommendation,natural,anniversary_dinner,dating,autumn,male,semi_formal,evening,p_014_natural_male
c_01765,occasion_recommendation,natural,anniversary_dinner,dating,autumn,female,semi_formal,evening,p_015_natural_female
c_01766,occasion_recommendation,natural,anniversary_dinner,dating,winter,male,semi_formal,evening,p_014_natural_male
c_01767,occasion_recommendation,natural,anniversary_dinner,dating,winter,female,semi_formal,evening,p_015_natural_female
c_01768,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,spring,male,ceremonial,daytime,p_014_natural_male
c_01769,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,spring,female,ceremonial,daytime,p_015_natural_female
c_01770,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,summer,male,ceremonial,daytime,p_014_natural_male
c_01771,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,summer,female,ceremonial,daytime,p_015_natural_female
c_01772,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,autumn,male,ceremonial,daytime,p_014_natural_male
c_01773,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,autumn,female,ceremonial,daytime,p_015_natural_female
c_01774,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,winter,male,ceremonial,daytime,p_014_natural_male
c_01775,occasion_recommendation,natural,wedding_ceremony,wedding_vibes,winter,female,ceremonial,daytime,p_015_natural_female
c_01776,occasion_recommendation,natural,wedding_engagement,wedding_vibes,spring,male,ceremonial,evening,p_014_natural_male
c_01777,occasion_recommendation,natural,wedding_engagement,wedding_vibes,spring,female,ceremonial,evening,p_015_natural_female
c_01778,occasion_recommendation,natural,wedding_engagement,wedding_vibes,summer,male,ceremonial,evening,p_014_natural_male
c_01779,occasion_recommendation,natural,wedding_engagement,wedding_vibes,summer,female,ceremonial,evening,p_015_natural_female
c_01780,occasion_recommendation,natural,wedding_engagement,wedding_vibes,autumn,male,ceremonial,evening,p_014_natural_male
c_01781,occasion_recommendation,natural,wedding_engagement,wedding_vibes,autumn,female,ceremonial,evening,p_015_natural_female
c_01782,occasion_recommendation,natural,wedding_engagement,wedding_vibes,winter,male,ceremonial,evening,p_014_natural_male
c_01783,occasion_recommendation,natural,wedding_engagement,wedding_vibes,winter,female,ceremonial,evening,p_015_natural_female
c_01784,occasion_recommendation,natural,wedding_reception,wedding_vibes,spring,male,ceremonial,evening,p_014_natural_male
c_01785,occasion_recommendation,natural,wedding_reception,wedding_vibes,spring,female,ceremonial,evening,p_015_natural_female
c_01786,occasion_recommendation,natural,wedding_reception,wedding_vibes,summer,male,ceremonial,evening,p_014_natural_male
c_01787,occasion_recommendation,natural,wedding_reception,wedding_vibes,summer,female,ceremonial,evening,p_015_natural_female
c_01788,occasion_recommendation,natural,wedding_reception,wedding_vibes,autumn,male,ceremonial,evening,p_014_natural_male
c_01789,occasion_recommendation,natural,wedding_reception,wedding_vibes,autumn,female,ceremonial,evening,p_015_natural_female
c_01790,occasion_recommendation,natural,wedding_reception,wedding_vibes,winter,male,ceremonial,evening,p_014_natural_male
c_01791,occasion_recommendation,natural,wedding_reception,wedding_vibes,winter,female,ceremonial,evening,p_015_natural_female
c_01792,occasion_recommendation,natural,sangeet,wedding_vibes,spring,male,ceremonial,evening,p_014_natural_male
c_01793,occasion_recommendation,natural,sangeet,wedding_vibes,spring,female,ceremonial,evening,p_015_natural_female
c_01794,occasion_recommendation,natural,sangeet,wedding_vibes,summer,male,ceremonial,evening,p_014_natural_male
c_01795,occasion_recommendation,natural,sangeet,wedding_vibes,summer,female,ceremonial,evening,p_015_natural_female
c_01796,occasion_recommendation,natural,sangeet,wedding_vibes,autumn,male,ceremonial,evening,p_014_natural_male
c_01797,occasion_recommendation,natural,sangeet,wedding_vibes,autumn,female,ceremonial,evening,p_015_natural_female
c_01798,occasion_recommendation,natural,sangeet,wedding_vibes,winter,male,ceremonial,evening,p_014_natural_male
c_01799,occasion_recommendation,natural,sangeet,wedding_vibes,winter,female,ceremonial,evening,p_015_natural_female
c_01800,occasion_recommendation,natural,mehndi,wedding_vibes,spring,male,ceremonial,daytime,p_014_natural_male
c_01801,occasion_recommendation,natural,mehndi,wedding_vibes,spring,female,ceremonial,daytime,p_015_natural_female
c_01802,occasion_recommendation,natural,mehndi,wedding_vibes,summer,male,ceremonial,daytime,p_014_natural_male
c_01803,occasion_recommendation,natural,mehndi,wedding_vibes,summer,female,ceremonial,daytime,p_015_natural_female
c_01804,occasion_recommendation,natural,mehndi,wedding_vibes,autumn,male,ceremonial,daytime,p_014_natural_male
c_01805,occasion_recommendation,natural,mehndi,wedding_vibes,autumn,female,ceremonial,daytime,p_015_natural_female
c_01806,occasion_recommendation,natural,mehndi,wedding_vibes,winter,male,ceremonial,daytime,p_014_natural_male
c_01807,occasion_recommendation,natural,mehndi,wedding_vibes,winter,female,ceremonial,daytime,p_015_natural_female
c_01808,occasion_recommendation,sporty,daily_office,work_mode,spring,male,smart_casual,daytime,p_016_sporty_male
c_01809,occasion_recommendation,sporty,daily_office,work_mode,spring,female,smart_casual,daytime,p_017_sporty_female
c_01810,occasion_recommendation,sporty,daily_office,work_mode,summer,male,smart_casual,daytime,p_016_sporty_male
c_01811,occasion_recommendation,sporty,daily_office,work_mode,summer,female,smart_casual,daytime,p_017_sporty_female
c_01812,occasion_recommendation,sporty,daily_office,work_mode,autumn,male,smart_casual,daytime,p_016_sporty_male
c_01813,occasion_recommendation,sporty,daily_office,work_mode,autumn,female,smart_casual,daytime,p_017_sporty_female
c_01814,occasion_recommendation,sporty,daily_office,work_mode,winter,male,smart_casual,daytime,p_016_sporty_male
c_01815,occasion_recommendation,sporty,daily_office,work_mode,winter,female,smart_casual,daytime,p_017_sporty_female
c_01816,occasion_recommendation,sporty,formal_office,work_mode,spring,male,formal,daytime,p_016_sporty_male
c_01817,occasion_recommendation,sporty,formal_office,work_mode,spring,female,formal,daytime,p_017_sporty_female
c_01818,occasion_recommendation,sporty,formal_office,work_mode,summer,male,formal,daytime,p_016_sporty_male
c_01819,occasion_recommendation,sporty,formal_office,work_mode,summer,female,formal,daytime,p_017_sporty_female
c_01820,occasion_recommendation,sporty,formal_office,work_mode,autumn,male,formal,daytime,p_016_sporty_male
c_01821,occasion_recommendation,sporty,formal_office,work_mode,autumn,female,formal,daytime,p_017_sporty_female
c_01822,occasion_recommendation,sporty,formal_office,work_mode,winter,male,formal,daytime,p_016_sporty_male
c_01823,occasion_recommendation,sporty,formal_office,work_mode,winter,female,formal,daytime,p_017_sporty_female
c_01824,occasion_recommendation,sporty,business_meeting,work_mode,spring,male,formal,daytime,p_016_sporty_male
c_01825,occasion_recommendation,sporty,business_meeting,work_mode,spring,female,formal,daytime,p_017_sporty_female
c_01826,occasion_recommendation,sporty,business_meeting,work_mode,summer,male,formal,daytime,p_016_sporty_male
c_01827,occasion_recommendation,sporty,business_meeting,work_mode,summer,female,formal,daytime,p_017_sporty_female
c_01828,occasion_recommendation,sporty,business_meeting,work_mode,autumn,male,formal,daytime,p_016_sporty_male
c_01829,occasion_recommendation,sporty,business_meeting,work_mode,autumn,female,formal,daytime,p_017_sporty_female
